measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.2396385692782,0.29265369015937,0.19447961842758
2,DALYs (Disability-Adjusted Life Years),435,South Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,17215.339839458,31848.740577697998,10909.710079432
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,2616902.9759295,3321606.0790017,2062824.7546869
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.20477574996078,0.24579746220232,0.16884615973291
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,14895.82657814,18907.108902931,11741.925776004999
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,2515017.1435704,2692645.5237339,2366738.1293326
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.69954018577779,0.73444641766706,0.66625007011066
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,51510.423421859996,55148.458480835005,48473.501205443994
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,873951.52620132,1030302.3121131,725003.40923827
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.24267975512485,0.27456436511441,0.21197901685527
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,17899.526655674,21101.768314838,14848.898351192
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,26198.908884635,30989.022584341,21966.134229712
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.41093162093469,0.46286210588109,0.36215742556296
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,13712.193071841999,16219.280660151999,11496.809870005
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,32963.027854141,43232.775799837,24804.008676826
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.5134766072568,0.55377089948837,0.47016859102551
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,17252.451181412,22627.514600754002,12982.119619846
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,8679740.4918546,11796434.58838,6708279.0292023
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.58077416878117,0.6651715156236,0.49068326983345
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,34373.354911804,46716.034412384,26566.007733345
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,352230.59153649,388090.52936644,322410.86148208
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1995,0.53471709064325,0.57206091947353,0.49938080963644
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,32379.871606827,35676.404833794004,29638.603329659003
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1995,245762.78027433,283592.03143283,210788.65150625
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1995,0.37249436086476,0.40155131145026,0.34395306412991
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1995,22592.493891716,26070.061326027,19377.389550209
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,4758220.0840955,8676152.2131232,3124538.0429061
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.31140192687334,0.37970309174327,0.25307508139101
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,18843.419849873,34359.14516449,12373.740971088
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,6259826.8942759,7808157.5384474,5024749.4494147
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.39565847089376,0.45271997607351,0.34011535502222
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,15498.888492584001,19332.446157932,12440.924346447
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,7466169.293755,9007080.3865814,6139281.3246908
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.47200295611421,0.52564622704189,0.4218646640371
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,18485.707044601,22300.89455843,15200.425684452
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,14476437.154147,15559549.019971,13543959.062358
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.51232050702751,0.54063654112909,0.4856686606654
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,26946.05588913,28962.132334709,25210.365653038003
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,10661448.266758,12042586.673999,9349463.3962529
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.37680947945896,0.40122167396265,0.35106457341873
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,19844.937324524002,22415.752708912,17402.844130993002
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,277907.80105282,389518.20983939,208903.0611197
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.57153423197435,0.64888697407981,0.47379703548616
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,32887.899875641,46095.991134644,24721.805751324
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,167199.61983894,309440.21179667,114419.18479392
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.33580133070394,0.40601976932164,0.2747312833916
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,19786.576926708,36619.478464126994,13540.485501289002
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,7862910.93618,8839196.8629182,7051517.0068486
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.70063333534487,0.74234204607599,0.65772618062403
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,43456.074595451,48851.731419563,38971.731066704
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,2652244.2308267,3421498.0143408,2027561.2932246
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.23537244129421,0.27239224845645,0.19850956909189
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,14658.200740814002,18909.648060799,11205.75517416
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,9160239.8821863,9905133.4553992,8425517.548581
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.77934328895012,0.80591833841099,0.74983933784821
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,86367.869377136,93391.13831520101,79440.492391586
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,2028900.4799024,2342104.9410409,1752030.9130474
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.17259268115505,0.19480890108388,0.15163824222127
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,19129.608571529,22082.675993442997,16519.127786160003
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,256695.42219294,292516.60655187,229776.77551899
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1995,0.62965901928764,0.68896599853205,0.57498526992753
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,38779.896497726004,44191.53034687,34713.199734688
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1995,115834.0070913,151663.47774066,87768.463459396
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1995,0.28235988666776,0.32263851466084,0.24103792627237
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1995,17499.457299709,22912.34433651,13259.495794773
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,13929969.310089,14783940.983421,13248732.908193
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.77386826199263,0.79991216598157,0.74809418570199
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,76310.139894485,80988.305807114,72578.245401382
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,3140831.0067856,3623983.5795928,2666368.7440419
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.17430474543067,0.19684891954687,0.15388145477883
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,17205.871641636,19852.642714977002,14606.706798076999
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,10854554.428614,11542756.811125,10192568.302739
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.73020065390142,0.76329596840201,0.69183186729602
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,65902.73976326,70081.114768982,61883.533000946
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,3167946.3976785,3795626.6243518,2643000.5997031
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.21279399910029,0.24423684126133,0.18591746933014
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,19233.985245228,23044.905066490002,16046.810150145999
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,9426674.9292979,9989095.228136,8847645.601362
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.77714268391691,0.81568253817723,0.73493044754772
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,85293.912887573,90382.772684097,80054.771900177
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,6393161.917958,6735034.3260201,6004055.7180345
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1995,0.81100648177466,0.84216351761843,0.77695986626075
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,91228.795051575,96107.226610184,85676.348209381
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1995,1090198.3160177,1324228.8150693,884245.10674642
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1995,0.13818359530075,0.16645857135901,0.11629121421548
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1995,15556.852519511998,18896.408379078,12617.953121662002
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,180781.9176135,225867.58527013,144730.29626048
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2015,0.11288679752188,0.13703414331211,0.0939839245581
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2015,2871.9233348969997,3588.159754872,2299.202978611
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,1041119.8507788,1201503.4302229,884447.153787
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2015,0.64980635412342,0.70687292761742,0.59264301129584
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2015,16539.35611248,19087.228178978,14050.434529781
