DyadID,Org,SideA,SideAID,SideAComponents,SideB,SideBID,SideBComponents,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,Year,BestFatalityEstimate,LowFatalityEstimate,HighFatalityEstimate,Location,GWNOLocation,Region,Version
2-73,3,Garre subclan of Digil clan (Digil-Mirifle),1466,,Murule subclan of Gugundabe clan (Hawiye),1515,,2005-01-01,1,2005-01-11,2,1,2005-04-04,1,2005,63,60,105,Kenya,501,4,2.5-2015
2-73,3,Garre subclan of Digil clan (Digil-Mirifle),1466,,Murule subclan of Gugundabe clan (Hawiye),1515,,2005-01-01,1,2008-10-14,2,1,2008-10-16,1,2008,31,31,31,Kenya,501,4,2.5-2015
2-74,3,Gumuz,1766,,Oromo,1523,,2007-09-30,5,2008-05-21,2,1,2008-05-21,2,2008,145,145,145,Ethiopia,530,4,2.5-2015
2-75,3,Falata,1552,,Habaniya,1469,,2007-01-31,3,2007-01-31,3,0,,0,2007,125,125,200,Sudan,625,4,2.5-2015
2-75,3,Falata,1552,,Habaniya,1469,,2007-01-31,3,2007-01-31,3,0,,0,2008,150,150,150,Sudan,625,4,2.5-2015
2-75,3,Falata,1552,,Habaniya,1469,,2007-01-31,3,2007-01-31,3,1,2009-04-19,1,2009,99,99,108,Sudan,625,4,2.5-2015
2-76,3,Habaniya,1469,,Rizeigat Baggara,1564,,2006-07-20,3,2006-07-20,3,1,2006-07-20,3,2006,150,150,150,Sudan,625,4,2.5-2015
2-77,3,Hausa,1462,,Igbo,1476,,2000-02-28,1,2000-02-28,1,1,2000-02-28,1,2000,50,50,450,Nigeria,475,4,2.5-2015
2-78,3,Hausa,1462,,Tarok,1550,,2002-07-07,1,2002-07-10,2,1,2002-10-04,2,2002,35,25,35,Nigeria,475,4,2.5-2015
2-79,3,Hausa,1462,,Yoruba,1562,,1998-07-13,2,1998-07-13,2,0,,0,1998,60,60,100,Nigeria,475,4,2.5-2015
2-79,3,Hausa,1462,,Yoruba,1562,,1998-07-13,2,1998-07-13,2,1,1999-07-25,2,1999,93,93,133,Nigeria,475,4,2.5-2015
2-79,3,Hausa,1462,,Yoruba,1562,,1998-07-13,2,2002-02-05,2,1,2002-02-05,2,2002,100,50,100,Nigeria,475,4,2.5-2015
2-8,3,Abtisame subclan of Galje'el clan (Hawiye),1423,,Afi subclan of Galje'el clan (Hawiye),1427,,2001-08-27,2,2004-02-04,1,1,2004-02-04,1,2004,26,26,30,Somalia,520,4,2.5-2015
2-80,3,Hema,1470,,Lendu,1495,,1999-05-14,1,6/20/1999,1,0,,0,1999,1405,1405,6405,DR Congo (Zaire),490,4,2.5-2015
2-80,3,Hema,1470,,Lendu,1495,,1999-05-14,1,1999-06-20,1,0,,0,2000,656,656,656,DR Congo (Zaire),490,4,2.5-2015
2-80,3,Hema,1470,,Lendu,1495,,1999-05-14,1,1999-06-20,1,0,,0,2001,474,474,524,DR Congo (Zaire),490,4,2.5-2015
2-80,3,Hema,1470,,Lendu,1495,,1999-05-14,1,1999-06-20,1,0,,0,2002,1946,1916,2343,DR Congo (Zaire),490,4,2.5-2015
2-80,3,Hema,1470,,Lendu,1495,,1999-05-14,1,1999-06-20,1,1,2003-10-31,3,2003,258,189,959,DR Congo (Zaire),490,4,2.5-2015
2-82,1,Hezbollah,1209,,PSP,1744,,2008-05-09,1,2008-05-21,2,1,5/27/2008,1,2008,38,23,64,Lebanon,660,2,2.5-2015
2-83,3,Hotiya Baggara,1472,,"Newiba, Mahariba, Mahamid",562503,"1517, 1520, 1521",2005-12-31,5,2005-12-31,5,1,2005-12-31,5,2005,251,210,260,Sudan,625,4,2.5-2015
2-84,3,Huaorani,1634,,Tagaeri,1641,,2003-05-27,1,2003-05-27,1,1,2003-05-27,1,2003,26,15,31,Ecuador,130,5,2.5-2015
2-85,3,Huber subclan of Mirifle clan (Digil-Mirifle),1473,,Yantar subclan of Mirifle clan (Digil-Mirifle),1561,,2005-08-12,1,2005-08-15,2,1,2005-08-19,1,2005,35,35,38,Somalia,520,4,2.5-2015
2-86,3,Ijaw,1477,,Itsekiri,1480,,1997-03-30,2,4/12/1997,1,0,,0,1997,418,418,418,Nigeria,475,4,2.5-2015
2-86,3,Ijaw,1477,,Itsekiri,1480,,1997-03-30,2,1997-04-12,1,0,,0,1998,25,25,36,Nigeria,475,4,2.5-2015
2-86,3,Ijaw,1477,,Itsekiri,1480,,1997-03-30,2,1997-04-12,1,1,6/30/1999,5,1999,120,120,200,Nigeria,475,4,2.5-2015
2-86,3,Ijaw,1477,,Itsekiri,1480,,1997-03-30,2,2003-07-25,1,1,2003-12-18,1,2003,105,105,136,Nigeria,475,4,2.5-2015
2-87,1,IMU,1202,,Lashkhar of Wazir tribe,1648,,2007-03-06,1,2007-03-19,1,1,2007-09-02,1,2007,319,319,376,Pakistan,770,3,2.5-2015
2-88,1,IS,1076,,RJF,1077,,2007-05-13,1,2007-05-31,2,1,11/10/2007,2,2007,123,123,123,Iraq,645,2,2.5-2015
2-89,3,Izzi,1481,,Ukele,1555,,2005-04-25,3,2005-04-25,3,1,2005-04-25,3,2005,100,50,100,Nigeria,475,4,2.5-2015
2-9,3,Agon-Yar subclan of Abgal clan (Hawiye),1429,,Warsangeli subclan of Abgal clan (Hawiye),1560,,1999-10-15,1,2002-05-31,1,1,2002-11-20,1,2002,94,82,94,Somalia,520,4,2.5-2015
2-90,1,Forces of Shah Sahib,1653,,TTP,1199,,2008-07-16,1,2008-07-19,1,1,2008-07-19,1,2008,51,51,66,Pakistan,770,3,2.5-2015
2-91,1,Janjaweed,1485,,JEM,1315,,2003-11-26,1,2003-11-26,1,1,2003-11-26,1,2003,186,186,186,Sudan,625,4,2.5-2015
2-92,1,Janjaweed,1485,,SLM/A,1316,,2005-01-30,1,2005-04-20,2,1,2005-04-20,2,2005,30,30,30,Sudan,625,4,2.5-2015
2-93,1,Janjaweed - Bin Kulaib faction,1484,,Janjaweed - Moro faction,1483,,2005-11-30,3,2005-11-30,3,1,2005-11-30,3,2005,44,44,44,Sudan,625,4,2.5-2015
2-95,3,Jie,1489,,Turkana,1554,,1999-07-10,2,1999-07-10,2,1,1999-07-10,2,1999,40,40,40,Kenya,501,4,2.5-2015
2-95,3,Jie,1489,,Turkana,1554,,1999-07-10,2,2008-01-24,1,1,2008-02-10,1,2008,57,57,57,Kenya,501,4,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2008,294,294,419,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2009,427,427,559,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2010,2515,2514,2779,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2011,1668,1668,1854,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2012,547,531,959,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,2008-03-31,3,2008-03-31,3,0,,0,2013,127,121,453,Mexico,70,5,2.5-2015
2-96,1,Juarez Cartel,1654,,Sinaloa Cartel,1636,,3/31/2008,3,3/31/2008,3,0,,0,2014,49,49,56,Mexico,70,5,2.5-2015
2-97,1,JVA,1490,,JVA faction,1649,,2002-06-02,2,2003-10-28,2,1,2003-10-28,2,2003,25,25,110,Somalia,520,4,2.5-2015
2-98,1,Forces of General Morgan,1966,,JVA,1490,,1999-01-06,1,1999-01-06,1,1,1999-08-12,1,1999,78,78,82,Somalia,520,4,2.5-2015
2-98,1,Forces of General Morgan,1966,,JVA,1490,,1999-01-06,1,2004-09-20,2,1,2004-09-20,2,2004,37,37,112,Somalia,520,4,2.5-2015
2-99,3,Kachai sub-tribe of Bangesh,1655,,Mishti,1656,,2008-03-22,1,2008-03-28,2,1,2008-03-28,2,2008,58,58,58,Pakistan,770,3,2.5-2015
