"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Mail and Guardian (Johannesburg)","","","South Africa;Massacre Trial Misfires","814 words"," Africa News","","",
"Gustav Thiel, Mail and Guardian (Johannesburg)","","","Sports - General;Cricket: South African Chief's 'Unruly Behaviour'","480 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Student Newspaper's Top Dogs Brought To Heel","760 words"," Africa News","","",
"Tangeni Amupadhi, Mail and Guardian (Johannesburg)","","","South Africa;Police Worried About The Rise In Mob Action","614 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Street justice rules in the north","1147 words"," Africa News","","",
"Panafrican News Agency","","","Sports - Soccer;Sacked Coach Drags Nigerian Sports Minister To Court","214 words"," Africa News","","",
"Panafrican News Agency","","","Uganda - Sudan;Uganda Accuses Sudan Of Bombing Border Town","214 words"," Africa News","","",
"Panafrican News Agency","","","Liberia;Ecomog Says Command Structure Of Warring Factions Ineffective","494 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Joint Task-force To Probe Nigerian Bombings","400 words"," Africa News","","",
"Panafrican News Agency","","","Kenya;Former Kenya Airways Workers Sue For Compensation","267 words"," Africa News","","",
"Lionel Williams, PANA Correspondent, Panafrican News Agency","","","United States and Africa;Al Gore Expected for U.S.-South Africa Meeting","374 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 100 on the Great Lakes (02/13)","1587 words"," Africa News","","",
"Congress of South African Trade Unions (COSATU)","","","South Africa; COSATU Statement on the Executive Committee Decisions","1894 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","Rwanda; Statement by International NGOs Working in Rwanda","374 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 101 on the Great Lakes (02/12)","1800 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","Burundi; UN Humanitarian Situation Report - Burundi (01/29-02/04)","2747 words"," Africa News","","",
"Elias Abebe, Ethiopian News Agency","","","United States and Africa;Summit To Focus On Investment, Job Creation","454 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Court Hears Testimonies of Prosecution Witnesses","320 words"," Africa News","","",
"Asfaw Gemeda, Ethiopian News Agency","","","Business and Finance;313,000 Tonnes of Fertilizer Available for Distribution","334 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;ETTE Workers Support Reorganisation of CETU","454 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;SEPDA constructs 1,500 km road","307 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Authority Set to Meet Addis Water Needs","187 words"," Africa News","","",
"Ethiopian News Agency","","","Science and Health;Migrant Bird of Prey Found Dead in Ethiopia","147 words"," Africa News","","",
"Kisut G/Egziabher, Ethiopian News Agency","","","Ethiopia;SPO Files Charges Against 5,198 Derg Defendants","654 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Ethiopian President Calls On Entrepreneurs To Intensify Investment","307 words"," Africa News","","",
"Kisut Gebre-Egziabher, Ethiopian News Agency","","","Ethiopia;Prime Minister Meles Reports to Parliament","2160 words"," Africa News","","",
"Western Sahara Referendum Support Association","","","Western Sahara;Sahara Weekly News Update (02/03 - 02/16)","440 words"," Africa News","","",
"Akaninyene Esiere, Theweek (Lagos)","","","Business and Finance;Nigeria: Everyone A Billionaire","1560 words"," Africa News","","",
"Peter Akpona, Theweek (Lagos)","","","Nigeria;Out He Goes","840 words"," Africa News","","",
"Saleh Buba, Theweek (Lagos)","","","Business and Finance;Nigerian Aviation - Death at Noon","707 words"," Africa News","","",
"Emmanuel Ado, Theweek (Lagos)","","","Nigeria;Sambo's Cross","827 words"," Africa News","","",
"Wisdom Dike, Theweek (Lagos)","","","Nigeria;Their Own Agenda","814 words"," Africa News","","",
"Theweek (Lagos)","","","Nigeria;A New Opposition Platform","1240 words"," Africa News","","",
"Panafrican News Agency","","","Burundi;Costly Resettlement Of Displaced People in Burundi","294 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;South African Chamber Interested In Niassa Wildlife","494 words"," Africa News","","",
"Panafrican News Agency","","","Sudan;Security Forces Recover 180 Stolen Camels","214 words"," Africa News","","",
"Peter Masebu, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Burkina Minister Deplores High Illiteracy In Africa","614 words"," Africa News","","",
"Panafrican News Agency","","","Sudan;Bashir To Visit South Africa","240 words"," Africa News","","",
"Panafrican News Agency","","","Liberia;West African Ministers Insist On May Election","454 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Nigeria;Nigeria Loses 285,000 Square Kilometres Of Land To Erosion","440 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","Burundi; UN Humanitarian Situation Report - Burundi (02/05-02/12)","2187 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 102 on the Great Lakes (02/15-17)","2334 words"," Africa News","","",
"African Eye News Service","","","Business and Finance;Kenyan President Denies Letter to Mpumalanga Parks Board","1240 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Pharmaceutical factory inaugurated in Adigrat, Ethiopia","254 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Martyrs' Day 60th anniversary commemorated","187 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 105 on the Great Lakes (02/20)","1574 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","Rwanda; FEATURE: Rwandan Genocide Trials","3667 words"," Africa News","","",
"Peter Masebu, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;New Forms Of Slavery Emerge In Parts of Africa","654 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Zimbabwe, South Africa Rescuing Mozambican Flood Victims","974 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Maputo Post Office Robbed","160 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Zimstocks Among World's Top-Four","480 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Ghana's Economy Grew 5.2 Percent In 1996","480 words"," Africa News","","",
"Michael Morris, Cape Argus (Cape Town)","","","South Africa;Games Bid Wins IOC Thumbs-Up","640 words"," Africa News","","",
"Dr Richard Pankhurst, Addis Tribune (Addis Ababa)","","","Ethiopia;A History of Early Twentieth Century Ethiopia (7)","1587 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Yohannes Asrat- Keeping You Fit","894 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Africa-at-Large;Nile 2002 To Discuss Balanced Use","120 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Road Fund Proclamation Discussed","240 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Residents Get their Hands on Basic Infrastructure","640 words"," Africa News","","",
"Tamrat Bekele, Addis Tribune (Addis Ababa)","","","Ethiopia;Export - a Key to Development (Editorial)","280 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Ethiopia's Navy Ships to be Sold for Scrap Metal","147 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Addis Chamber To Elect New Officials","294 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Business and Finance;Rising Coffee Prices May Inject Buoyancy into Ethiopian Economy","1440 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Eugene Chiavaroli, PACT Representative Passes Away","214 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Twenty-Four NGOs on the Verge of Losing Legal Status","200 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Court Sentences M/General Haylom's Killer to Death","134 words"," Africa News","","",
"Jon Swift, Mail and Guardian (Johannesburg)","","","Sports - General;GOLF: Drought broken, now for the flood","987 words"," Africa News","","",
"Jon Swift, Mail and Guardian (Johannesburg)","","","Sports - General;CRICKET: Looking for balance in the batting","814 words"," Africa News","","",
"Paul Weaver, Mail and Guardian (Johannesburg)","","","Sports - General;CRICKET: Exile Crowe returns as Kiwis batting coach","1107 words"," Africa News","","",
"Adam Sweeting, Mail and Guardian (Johannesburg)","","","Sports - General;MOTOR RACING: Stewart to renew chequered career","1320 words"," Africa News","","",
"Andrew Muchineripi, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Buccaneers ready for rich pickings in Africa","1120 words"," Africa News","","",
"Jon Swift, Mail and Guardian (Johannesburg)","","","Sports - General;RUGBY: Our Opponents Must Be Smiling","1214 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FILM: Give up, give up for Jesus","827 words"," Africa News","","",
"Suzy Bell, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FINE ART: The seduction of confusion","347 words"," Africa News","","",
"Glynis O'Hara, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;IN YOUR EAR (Column)","814 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;DANCE: Swanning about","680 words"," Africa News","","",
"Bongani Ndodana, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Operation opera","680 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;MUSIC: The making of a diva","1240 words"," Africa News","","",
"Maria McCloy, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;RADIO: Where are the spin sisters?","1294 words"," Africa News","","",
"Adam Haupt, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Back to their roots","680 words"," Africa News","","",
"Hazel Friedman, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;ART: Givon's signs of the times","1040 words"," Africa News","","",
"Glynis O'Hara, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;MUSIC: Tusk takeover?","400 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;FILM: Clark's in town!","560 words"," Africa News","","",
"Arthur Goldstuck, Mail and Guardian (Johannesburg)","","","Business and Finance;WEB FEET: Notes from the Net (Column)","587 words"," Africa News","","",
"Jacquie Golding-Duffy, Mail and Guardian (Johannesburg)","","","Business and Finance;Network Service May Shut Down","587 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;'No longer NP mouthpieces'","1054 words"," Africa News","","",
"Lyndall Campher, Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: SPOTLIGHT ON MEDIA","587 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: R1m to Fight Ad Crackdown","1494 words"," Africa News","","",
"Fay Davids, Mail and Guardian (Johannesburg)","","","Business and Finance;A New Generation Of Qualified Miners Emerges","960 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: 'Capitalise on Benign Markets'","1067 words"," Africa News","","",
"Fay Davids, Mail and Guardian (Johannesburg)","","","South Africa;Forum for Farmworkers","320 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;South Africa: No stamp for bank Bill","1080 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;BUSINESS BAROMETER","440 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Swaziland;Union's Swazi threat","974 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Science and Health;South African Astronomer Finds Space Is Great","880 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Deadly Symbolism of the Gun (Commentary)","2200 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;OFFICE OF THE PRESIDENT (Column)","667 words"," Africa News","","",
"Mail & Guardian Reporter, Mail and Guardian (Johannesburg)","","","South Africa;Truth Commission Hit by Corbett's Off-Key Swansong","254 words"," Africa News","","",
